sudokuID,name,numOfConstraints,result,totalTime,loop,backtrack,flip,unit
1,r0_c0_b0,0,SAT,0.16969966888427734,480,0,0,249
1,r1_c0_b0,1,SAT,0.21129608154296875,454,0,0,275
1,r2_c0_b0,2,SAT,0.22970128059387207,440,0,0,289
1,r3_c0_b0,3,SAT,0.2786400318145752,409,0,0,320
1,r4_c0_b0,4,SAT,0.34883689880371094,382,0,0,347
1,r5_c0_b0,5,SAT,0.35160088539123535,359,0,0,370
1,r6_c0_b0,6,SAT,0.43065524101257324,321,0,0,408
1,r7_c0_b0,7,SAT,0.3760068416595459,297,0,0,432
1,r8_c0_b0,8,SAT,0.4419231414794922,280,0,1,457
1,r9_c0_b0,9,SAT,0.4545881748199463,254,0,1,488
1,r9_c1_b0,10,SAT,0.4458451271057129,231,0,0,498
1,r9_c2_b0,11,SAT,0.48895716667175293,213,0,0,516
1,r9_c3_b0,12,SAT,0.4994480609893799,191,0,0,538
1,r9_c4_b0,13,SAT,0.5331430435180664,149,0,0,580
1,r9_c5_b0,14,SAT,0.61244797706604,142,0,0,587
1,r9_c6_b0,15,SAT,0.8039031028747559,148,17,25,1213
1,r9_c7_b0,16,SAT,0.6256849765777588,86,0,0,643
1,r9_c8_b0,17,SAT,1.8398149013519287,162,23,36,2798
1,r9_c9_b0,18,SAT,2.25233793258667,145,32,44,2866
1,r9_c9_b1,19,SAT,17.999938011169434,1066,341,486,26618
1,r9_c9_b2,20,SAT,0.7894721031188965,37,0,0,692
1,r9_c9_b3,21,SAT,0.9125499725341797,30,0,1,779
1,r9_c9_b4,22,SAT,1.1801352500915527,42,4,7,1088
1,r9_c9_b5,23,SAT,6.968357086181641,340,120,161,7945
1,r9_c9_b6,24,SAT,2.145246982574463,59,17,27,2069
1,r9_c9_b7,25,SAT,1.5290858745574951,29,6,11,1261
1,r9_c9_b8,26,SAT,1.0913448333740234,3,0,1,751
1,r9_c9_b9,27,SAT,1.4577391147613525,1,0,0,728
2,r0_c0_b0,0,SAT,0.23546886444091797,480,0,0,249
2,r1_c0_b0,1,SAT,0.28921008110046387,468,0,0,261
2,r2_c0_b0,2,SAT,0.2833669185638428,436,0,0,293
2,r3_c0_b0,3,SAT,0.33993077278137207,413,0,0,316
2,r4_c0_b0,4,SAT,0.3620772361755371,381,0,0,348
2,r5_c0_b0,5,SAT,0.3970160484313965,356,0,0,373
2,r6_c0_b0,6,SAT,0.39354586601257324,339,0,1,401
2,r7_c0_b0,7,SAT,0.44623684883117676,318,0,0,411
2,r8_c0_b0,8,SAT,0.483029842376709,285,0,0,444
2,r9_c0_b0,9,SAT,0.5039386749267578,260,0,0,469
2,r9_c1_b0,10,SAT,0.5189998149871826,229,0,0,500
2,r9_c2_b0,11,SAT,0.5591299533843994,210,0,0,519
2,r9_c3_b0,12,SAT,0.5962822437286377,177,0,0,552
2,r9_c4_b0,13,SAT,0.6377079486846924,143,0,1,628
2,r9_c5_b0,14,SAT,0.6372799873352051,132,0,0,597
2,r9_c6_b0,15,SAT,0.6448638439178467,106,0,0,623
2,r9_c7_b0,16,SAT,0.7245197296142578,88,0,1,661
2,r9_c8_b0,17,SAT,2.940354108810425,203,40,60,4136
2,r9_c9_b0,18,SAT,0.7693061828613281,78,0,0,651
2,r9_c9_b1,19,SAT,0.8177900314331055,38,0,0,691
2,r9_c9_b2,20,SAT,0.8667809963226318,36,0,1,716
2,r9_c9_b3,21,SAT,0.9184000492095947,25,0,2,786
2,r9_c9_b4,22,SAT,0.8939251899719238,16,0,0,713
2,r9_c9_b5,23,SAT,2.313807964324951,89,27,43,2686
2,r9_c9_b6,24,SAT,0.9532649517059326,0,0,0,729
2,r9_c9_b7,25,SAT,1.3117210865020752,0,0,0,729
2,r9_c9_b8,26,SAT,1.028533935546875,0,0,0,729
2,r9_c9_b9,27,SAT,1.0320539474487305,0,0,0,729
3,r0_c0_b0,0,SAT,0.23706603050231934,472,0,0,257
3,r1_c0_b0,1,SAT,0.269974946975708,447,0,0,282
3,r2_c0_b0,2,SAT,0.2967560291290283,422,0,0,307
3,r3_c0_b0,3,SAT,0.3451220989227295,394,0,0,335
3,r4_c0_b0,4,SAT,0.362468957901001,375,0,0,354
3,r5_c0_b0,5,SAT,6.328546047210693,5345,1237,2361,19245
3,r6_c0_b0,6,SAT,0.4068942070007324,316,0,0,413
3,r7_c0_b0,7,SAT,0.45156097412109375,304,0,0,425
3,r8_c0_b0,8,SAT,0.41541290283203125,273,0,0,456
3,r9_c0_b0,9,SAT,0.5446898937225342,236,0,0,493
3,r9_c1_b0,10,SAT,0.510239839553833,228,0,0,501
3,r9_c2_b0,11,SAT,0.5425217151641846,199,0,0,530
3,r9_c3_b0,12,SAT,0.5644540786743164,178,0,0,551
3,r9_c4_b0,13,SAT,0.6070661544799805,157,0,0,572
3,r9_c5_b0,14,SAT,0.7069602012634277,149,0,2,647
3,r9_c6_b0,15,SAT,0.675915002822876,109,0,0,620
3,r9_c7_b0,16,SAT,0.670219898223877,90,0,0,639
3,r9_c8_b0,17,SAT,1.2013559341430664,119,10,16,1648
3,r9_c9_b0,18,SAT,0.7819969654083252,71,0,2,775
3,r9_c9_b1,19,SAT,0.8483200073242188,56,0,1,723
3,r9_c9_b2,20,SAT,9.975067853927612,590,210,277,12430
3,r9_c9_b3,21,SAT,0.8166191577911377,32,0,0,697
3,r9_c9_b4,22,SAT,0.8370471000671387,19,0,0,710
3,r9_c9_b5,23,SAT,4.354499816894531,220,77,101,4663
3,r9_c9_b6,24,SAT,1.1499152183532715,25,5,8,1093
3,r9_c9_b7,25,SAT,1.9641509056091309,63,18,28,2014
3,r9_c9_b8,26,SAT,2.084735870361328,43,13,20,1964
3,r9_c9_b9,27,SAT,1.0535030364990234,6,0,2,739
4,r0_c0_b0,0,SAT,0.23775720596313477,472,0,0,257
4,r1_c0_b0,1,SAT,0.28462696075439453,445,0,0,284
4,r2_c0_b0,2,SAT,0.29054784774780273,427,0,0,302
4,r3_c0_b0,3,SAT,0.3394479751586914,396,0,0,333
4,r4_c0_b0,4,SAT,0.34014415740966797,365,0,0,364
4,r5_c0_b0,5,SAT,0.3701639175415039,336,0,0,393
4,r6_c0_b0,6,SAT,0.3888988494873047,313,0,0,416
4,r7_c0_b0,7,SAT,0.43149423599243164,291,0,0,438
4,r8_c0_b0,8,SAT,0.4534158706665039,252,0,0,477
4,r9_c0_b0,9,SAT,0.5219593048095703,233,0,0,496
4,r9_c1_b0,10,SAT,0.49716997146606445,219,0,1,523
4,r9_c2_b0,11,SAT,0.5182998180389404,182,0,0,547
4,r9_c3_b0,12,SAT,0.5468158721923828,177,0,0,552
4,r9_c4_b0,13,SAT,0.6149864196777344,132,0,1,613
4,r9_c5_b0,14,SAT,0.6349201202392578,126,0,0,603
4,r9_c6_b0,15,SAT,0.6922690868377686,92,0,0,637
4,r9_c7_b0,16,SAT,0.8570172786712646,86,2,5,781
4,r9_c8_b0,17,SAT,1.255234956741333,100,12,21,1660
4,r9_c9_b0,18,SAT,3.8521201610565186,222,50,74,5276
4,r9_c9_b1,19,SAT,0.8427948951721191,50,0,1,725
4,r9_c9_b2,20,SAT,1.1306500434875488,60,11,16,1283
4,r9_c9_b3,21,SAT,1.2480182647705078,66,6,10,1247
4,r9_c9_b4,22,SAT,1.445146083831787,47,11,15,1459
4,r9_c9_b5,23,SAT,0.9619193077087402,0,0,0,729
4,r9_c9_b6,24,SAT,0.9757280349731445,0,0,0,729
4,r9_c9_b7,25,SAT,1.174560785293579,0,0,0,729
4,r9_c9_b8,26,SAT,1.0460619926452637,0,0,0,729
4,r9_c9_b9,27,SAT,1.1203980445861816,0,0,0,729
5,r0_c0_b0,0,SAT,0.27643799781799316,472,0,0,257
5,r1_c0_b0,1,SAT,0.27222323417663574,451,0,0,278
5,r2_c0_b0,2,SAT,0.31853222846984863,426,0,0,303
5,r3_c0_b0,3,SAT,0.3399999141693115,398,0,0,331
5,r4_c0_b0,4,SAT,0.39661598205566406,368,0,0,361
5,r5_c0_b0,5,SAT,0.43568897247314453,352,0,0,377
5,r6_c0_b0,6,SAT,0.4938788414001465,319,0,0,410
5,r7_c0_b0,7,SAT,0.4653351306915283,294,0,0,435
5,r8_c0_b0,8,SAT,0.5007510185241699,266,0,0,463
5,r9_c0_b0,9,SAT,0.521489143371582,247,0,0,482
5,r9_c1_b0,10,SAT,0.533440113067627,218,0,0,511
5,r9_c2_b0,11,SAT,0.551738977432251,190,0,0,539
5,r9_c3_b0,12,SAT,0.5866997241973877,154,0,1,581
5,r9_c4_b0,13,SAT,0.6096749305725098,125,0,0,604
5,r9_c5_b0,14,SAT,0.628154993057251,127,0,0,602
5,r9_c6_b0,15,SAT,0.7539761066436768,112,0,2,728
5,r9_c7_b0,16,SAT,7.176071882247925,449,128,185,11254
5,r9_c8_b0,17,SAT,14.18141484260559,1062,322,471,19665
5,r9_c9_b0,18,SAT,1.0647969245910645,60,2,3,846
5,r9_c9_b1,19,SAT,0.8877251148223877,46,0,1,719
5,r9_c9_b2,20,SAT,0.854766845703125,28,0,3,758
5,r9_c9_b3,21,SAT,11.339927673339844,580,212,273,13127
5,r9_c9_b4,22,SAT,0.8763899803161621,30,0,0,699
5,r9_c9_b5,23,SAT,67.24542498588562,3556,1285,1742,72504
5,r9_c9_b6,24,SAT,8.90949821472168,466,173,228,9310
5,r9_c9_b7,25,SAT,84.42798900604248,3626,1337,1786,87837
5,r9_c9_b8,26,SAT,1.0240662097930908,0,0,0,729
5,r9_c9_b9,27,SAT,0.996636152267456,0,0,0,729
6,r0_c0_b0,0,SAT,0.2340831756591797,472,0,0,257
6,r1_c0_b0,1,SAT,0.2540552616119385,451,0,0,278
6,r2_c0_b0,2,SAT,0.28025388717651367,421,0,0,308
6,r3_c0_b0,3,SAT,0.3211801052093506,398,0,0,331
6,r4_c0_b0,4,SAT,0.3558499813079834,371,0,0,358
6,r5_c0_b0,5,SAT,0.37096285820007324,342,0,0,387
6,r6_c0_b0,6,SAT,0.4470369815826416,312,0,0,417
6,r7_c0_b0,7,SAT,0.4288480281829834,276,0,0,453
6,r8_c0_b0,8,SAT,0.4646739959716797,259,0,0,470
6,r9_c0_b0,9,SAT,0.553961992263794,238,0,0,491
6,r9_c1_b0,10,SAT,0.6459510326385498,215,0,1,525
6,r9_c2_b0,11,SAT,0.6671171188354492,189,0,0,540
6,r9_c3_b0,12,SAT,0.70485520362854,164,0,0,565
6,r9_c4_b0,13,SAT,1.4566478729248047,232,29,45,1714
6,r9_c5_b0,14,SAT,0.9384012222290039,122,0,0,607
6,r9_c6_b0,15,SAT,1.039475917816162,121,4,8,968
6,r9_c7_b0,16,SAT,14.703322172164917,1086,319,456,24334
6,r9_c8_b0,17,SAT,15.737064838409424,1079,323,465,26402
6,r9_c9_b0,18,SAT,0.9101529121398926,76,2,4,966
6,r9_c9_b1,19,SAT,1.286994218826294,85,11,14,1492
6,r9_c9_b2,20,SAT,0.8024091720581055,35,0,0,694
6,r9_c9_b3,21,SAT,5.9927520751953125,401,128,181,8084
6,r9_c9_b4,22,SAT,6.738019943237305,407,133,188,8201
6,r9_c9_b5,23,SAT,1.1912250518798828,20,8,9,1145
6,r9_c9_b6,24,SAT,1.3777520656585693,24,8,12,1409
6,r9_c9_b7,25,SAT,1.1772348880767822,12,3,6,1062
6,r9_c9_b8,26,SAT,1.0161199569702148,2,0,1,809
6,r9_c9_b9,27,SAT,1.0436768531799316,1,0,0,728
7,r0_c0_b0,0,SAT,0.21802496910095215,472,0,0,257
7,r1_c0_b0,1,SAT,0.2603640556335449,447,0,0,282
