sudokuID,name,numOfConstraints,result,totalTime,loop,backtrack,flip,unit
1,r0_c0_b0,0,SAT,0.12778186798095703,480,0,0,249
1,r1_c0_b0,1,SAT,0.13671207427978516,454,0,0,275
1,r2_c0_b0,2,SAT,0.14999055862426758,439,0,0,290
1,r3_c0_b0,3,SAT,0.20027756690979004,404,0,0,325
1,r4_c0_b0,4,SAT,0.17859220504760742,375,0,0,354
1,r5_c0_b0,5,SAT,0.19066429138183594,354,0,0,375
1,r6_c0_b0,6,SAT,0.22153329849243164,325,0,0,404
1,r7_c0_b0,7,SAT,0.2185211181640625,295,0,0,434
1,r8_c0_b0,8,SAT,0.23499059677124023,279,0,0,450
1,r9_c0_b0,9,SAT,0.24937129020690918,248,0,1,489
1,r9_c1_b0,10,SAT,0.2734510898590088,244,0,0,485
1,r9_c2_b0,11,SAT,0.27701330184936523,196,0,1,540
1,r9_c3_b0,12,SAT,0.28954291343688965,177,0,0,552
1,r9_c4_b0,13,SAT,0.30173254013061523,139,0,0,590
1,r9_c5_b0,14,SAT,0.3218421936035156,127,0,0,602
1,r9_c6_b0,15,SAT,0.3348362445831299,106,0,0,623
1,r9_c7_b0,16,SAT,0.4005570411682129,98,0,2,816
1,r9_c8_b0,17,SAT,8.587787628173828,1077,325,458,26099
1,r9_c9_b0,18,SAT,0.3757038116455078,62,0,0,667
1,r9_c9_b1,19,SAT,0.6389865875244141,97,8,14,1384
1,r9_c9_b2,20,SAT,0.407733678817749,45,0,0,684
1,r9_c9_b3,21,SAT,0.4422621726989746,27,0,0,702
1,r9_c9_b4,22,SAT,1.7063751220703125,127,33,51,4062
1,r9_c9_b5,23,SAT,5.699808359146118,566,199,274,13360
1,r9_c9_b6,24,SAT,0.4890596866607666,4,0,0,725
1,r9_c9_b7,25,SAT,0.7991292476654053,22,4,7,1172
1,r9_c9_b8,26,SAT,0.5430929660797119,5,1,2,838
1,r9_c9_b9,27,SAT,0.5173182487487793,2,0,0,727
2,r0_c0_b0,0,SAT,0.13196825981140137,480,0,0,249
2,r1_c0_b0,1,SAT,0.15607213973999023,462,0,0,267
2,r2_c0_b0,2,SAT,0.15007352828979492,439,0,0,290
2,r3_c0_b0,3,SAT,0.16752386093139648,415,0,1,328
2,r4_c0_b0,4,SAT,0.1796579360961914,380,0,0,349
2,r5_c0_b0,5,SAT,0.18948817253112793,361,0,0,368
2,r6_c0_b0,6,SAT,0.20566296577453613,329,0,0,400
2,r7_c0_b0,7,SAT,0.22653746604919434,318,0,0,411
2,r8_c0_b0,8,SAT,0.2304859161376953,272,0,0,457
2,r9_c0_b0,9,SAT,0.24610018730163574,257,0,0,472
2,r9_c1_b0,10,SAT,0.26259469985961914,222,0,0,507
2,r9_c2_b0,11,SAT,0.28899693489074707,195,0,0,534
2,r9_c3_b0,12,SAT,0.2947726249694824,169,0,0,560
2,r9_c4_b0,13,SAT,0.3071868419647217,153,0,0,576
2,r9_c5_b0,14,SAT,0.32625722885131836,136,0,0,593
2,r9_c6_b0,15,SAT,0.3303532600402832,117,0,0,612
2,r9_c7_b0,16,SAT,0.9475827217102051,178,33,47,2450
2,r9_c8_b0,17,SAT,11.67463731765747,1631,531,738,34417
2,r9_c9_b0,18,SAT,0.3822503089904785,71,0,0,658
2,r9_c9_b1,19,SAT,0.5513968467712402,58,8,10,1188
2,r9_c9_b2,20,SAT,0.4727616310119629,45,0,3,823
2,r9_c9_b3,21,SAT,0.42254114151000977,43,0,0,686
2,r9_c9_b4,22,SAT,0.5444793701171875,12,0,0,717
2,r9_c9_b5,23,SAT,0.6702084541320801,29,6,12,1197
2,r9_c9_b6,24,SAT,0.5108861923217773,0,0,0,729
2,r9_c9_b7,25,SAT,0.48941636085510254,0,0,0,729
2,r9_c9_b8,26,SAT,0.5135045051574707,0,0,0,729
2,r9_c9_b9,27,SAT,0.5215058326721191,0,0,0,729
3,r0_c0_b0,0,SAT,0.12409210205078125,472,0,0,257
3,r1_c0_b0,1,SAT,0.15180253982543945,449,0,0,280
3,r2_c0_b0,2,SAT,0.15007328987121582,429,0,0,300
3,r3_c0_b0,3,SAT,0.16306328773498535,395,0,0,334
3,r4_c0_b0,4,SAT,0.17885446548461914,373,0,0,356
3,r5_c0_b0,5,SAT,0.19351506233215332,351,0,0,378
3,r6_c0_b0,6,SAT,0.20392799377441406,317,0,0,412
3,r7_c0_b0,7,SAT,0.2182614803314209,296,0,0,433
3,r8_c0_b0,8,SAT,0.23212862014770508,276,0,0,453
3,r9_c0_b0,9,SAT,0.24840188026428223,247,0,0,482
3,r9_c1_b0,10,SAT,0.25856804847717285,211,0,0,518
3,r9_c2_b0,11,SAT,0.27182793617248535,205,0,0,524
3,r9_c3_b0,12,SAT,0.3011157512664795,165,0,1,589
3,r9_c4_b0,13,SAT,0.30878257751464844,136,0,1,603
3,r9_c5_b0,14,SAT,0.3171834945678711,130,0,0,599
3,r9_c6_b0,15,SAT,0.3359224796295166,99,0,0,630
3,r9_c7_b0,16,SAT,7.40331506729126,1090,311,453,23815
3,r9_c8_b0,17,SAT,0.36057591438293457,83,0,0,646
3,r9_c9_b0,18,SAT,0.3916468620300293,85,0,0,644
3,r9_c9_b1,19,SAT,1.9817771911621094,232,59,83,5104
3,r9_c9_b2,20,SAT,0.4165043830871582,42,0,1,701
3,r9_c9_b3,21,SAT,1.6264731884002686,167,40,59,3312
3,r9_c9_b4,22,SAT,0.4483013153076172,40,0,0,689
3,r9_c9_b5,23,SAT,41.30910587310791,4948,1855,2453,92661
