sudokuID,name,result,totalTime,loop,backtrack,flip,unit
46,Dummy,SAT,1.1994528770446777,8,0,3,829
46,RandomFalse,SAT,1.0185062885284424,12,0,1,741
47,Random,SAT,1.241541862487793,0,0,0,729
47,DLIS(True),SAT,1.5710952281951904,0,0,0,729
47,DLIS(False),SAT,1.8822541236877441,0,0,0,729
47,JW-OS,SAT,2.002659797668457,0,0,0,729
47,DLCS,SAT,1.97599196434021,0,0,0,729
47,Dummy,SAT,1.1367518901824951,0,0,0,729
47,RandomFalse,SAT,1.1458649635314941,0,0,0,729
48,Random,SAT,1.068039894104004,0,0,0,729
48,DLIS(True),SAT,1.3057773113250732,0,0,0,729
48,DLIS(False),SAT,1.7236542701721191,0,0,0,729
48,JW-OS,SAT,1.7435529232025146,0,0,0,729
48,DLCS,SAT,1.5992779731750488,0,0,0,729
48,Dummy,SAT,1.0775010585784912,0,0,0,729
48,RandomFalse,SAT,0.9861929416656494,0,0,0,729
49,Random,SAT,1.4852299690246582,18,1,7,1235
49,DLIS(True),SAT,2.5668909549713135,23,8,11,1305
49,DLIS(False),SAT,22.76353096961975,714,341,354,14133
49,JW-OS,SAT,28.999271869659424,1245,594,612,21439
49,DLCS,SAT,23.323256731033325,1110,525,542,18637
49,Dummy,SAT,1.602013349533081,18,5,8,1368
49,RandomFalse,SAT,1.7206199169158936,23,6,10,1479
50,Random,SAT,1.3962278366088867,5,0,2,893
50,DLIS(True),SAT,1.723222017288208,4,0,1,794
50,DLIS(False),SAT,3.817038059234619,94,38,39,1993
50,JW-OS,SAT,5.1968162059783936,156,66,68,2920
50,DLCS,SAT,5.659196138381958,169,74,76,3069
50,Dummy,SAT,1.5551581382751465,4,0,1,731
50,RandomFalse,SAT,1.6431841850280762,23,6,9,1104
51,Random,SAT,1.185347080230713,0,0,0,729
51,DLIS(True),SAT,1.5951709747314453,0,0,0,729
51,DLIS(False),SAT,1.8670568466186523,0,0,0,729
51,JW-OS,SAT,2.647855043411255,0,0,0,729
51,DLCS,SAT,2.0196850299835205,0,0,0,729
51,Dummy,SAT,1.413465976715088,0,0,0,729
51,RandomFalse,SAT,1.4845411777496338,0,0,0,729
52,Random,SAT,1.5227830410003662,0,0,0,729
52,DLIS(True),SAT,1.476747989654541,0,0,0,729
52,DLIS(False),SAT,1.8246400356292725,0,0,0,729
52,JW-OS,SAT,2.057086944580078,0,0,0,729
52,DLCS,SAT,1.754234790802002,0,0,0,729
52,Dummy,SAT,1.1870591640472412,0,0,0,729
52,RandomFalse,SAT,1.1752209663391113,0,0,0,729
53,Random,SAT,1.2384059429168701,3,0,0,726
53,DLIS(True),SAT,1.533341884613037,2,0,0,727
53,DLIS(False),SAT,2.823141098022461,75,31,33,1447
53,JW-OS,SAT,3.1710400581359863,92,39,41,1670
53,DLCS,SAT,2.3488619327545166,53,21,22,1388
53,Dummy,SAT,1.0119938850402832,2,0,0,727
53,RandomFalse,SAT,1.05458402633667,6,0,1,755
54,Random,SAT,1.0962018966674805,0,0,0,729
54,DLIS(True),SAT,1.2422010898590088,0,0,0,729
