sudokuID,name,result,totalTime,loop,backtrack,flip,unit
227,HERO,SAT,0.2964651584625244,2,0,0,727
228,DLIS(True),SAT,0.3475148677825928,0,0,0,729
228,DLIS(False),SAT,0.5244650840759277,0,0,0,729
228,JW-OS,SAT,0.5048949718475342,0,0,0,729
228,DLCS,SAT,0.4706308841705322,0,0,0,729
228,HERO,SAT,0.2894730567932129,0,0,0,729
229,DLIS(True),SAT,0.3458988666534424,1,0,0,728
229,DLIS(False),SAT,0.9520549774169922,135,54,57,2357
229,JW-OS,SAT,0.6350619792938232,64,14,15,1140
229,DLCS,SAT,0.8985929489135742,103,36,38,1893
229,HERO,SAT,0.3126242160797119,2,0,0,727
230,DLIS(True),SAT,0.4069209098815918,13,3,6,963
230,DLIS(False),SAT,0.6460208892822266,54,19,20,1303
230,JW-OS,SAT,0.6165130138397217,48,10,11,1037
230,DLCS,SAT,0.5500588417053223,45,10,11,939
230,HERO,SAT,0.3134610652923584,4,0,1,803
231,DLIS(True),SAT,0.4042370319366455,11,3,5,918
231,DLIS(False),SAT,0.6896963119506836,75,31,33,1446
231,JW-OS,SAT,0.7576711177825928,71,28,30,1320
231,DLCS,SAT,0.7010972499847412,75,32,34,1471
231,HERO,SAT,0.30957627296447754,5,0,1,783
232,DLIS(True),SAT,0.42820191383361816,5,0,1,793
232,DLIS(False),SAT,0.5268518924713135,55,9,10,919
232,JW-OS,SAT,0.5972762107849121,60,12,13,925
232,DLCS,SAT,0.7283079624176025,73,25,26,1350
232,HERO,SAT,0.3445863723754883,7,1,2,820
233,DLIS(True),SAT,0.3421487808227539,0,0,0,729
233,DLIS(False),SAT,0.5374250411987305,0,0,0,729
233,JW-OS,SAT,0.5213618278503418,0,0,0,729
233,DLCS,SAT,0.5375328063964844,0,0,0,729
233,HERO,SAT,0.32790303230285645,0,0,0,729
234,DLIS(True),SAT,0.42983174324035645,14,1,3,844
234,DLIS(False),SAT,0.6416671276092529,58,13,14,1077
234,JW-OS,SAT,0.6422252655029297,60,14,15,966
234,DLCS,SAT,0.8168401718139648,72,25,26,1528
234,HERO,SAT,0.3567087650299072,1,0,0,728
235,DLIS(True),SAT,0.5077528953552246,7,1,3,885
235,DLIS(False),SAT,1.6000161170959473,222,96,99,3827
235,JW-OS,SAT,4.012821912765503,557,254,263,9677
235,DLCS,SAT,4.240006923675537,698,331,342,11440
235,HERO,SAT,0.6065149307250977,52,19,25,1904
236,DLIS(True),SAT,0.3543241024017334,0,0,0,729
236,DLIS(False),SAT,0.4648299217224121,0,0,0,729
236,JW-OS,SAT,0.6597790718078613,0,0,0,729
236,DLCS,SAT,0.4843621253967285,0,0,0,729
236,HERO,SAT,0.29918503761291504,0,0,0,729
237,DLIS(True),SAT,0.45004892349243164,6,2,3,1006
237,DLIS(False),SAT,1.7783699035644531,234,110,113,4673
237,JW-OS,SAT,1.2931110858917236,108,46,47,2968
237,DLCS,SAT,1.2560150623321533,139,58,60,3174
237,HERO,SAT,0.4631381034851074,21,4,7,1213
238,DLIS(True),SAT,0.3700089454650879,0,0,0,729
238,DLIS(False),SAT,0.48058605194091797,0,0,0,729
238,JW-OS,SAT,0.5168282985687256,0,0,0,729
238,DLCS,SAT,0.4920461177825928,0,0,0,729
238,HERO,SAT,0.29837489128112793,0,0,0,729
239,DLIS(True),SAT,0.43817687034606934,8,0,3,992
239,DLIS(False),SAT,4.5870041847229,791,371,385,12508
239,JW-OS,SAT,3.849858045578003,561,256,265,8386
239,DLCS,SAT,6.143000841140747,504,231,238,8939
239,HERO,SAT,0.5418639183044434,11,3,5,1022
240,DLIS(True),SAT,0.5069048404693604,8,2,3,842
240,DLIS(False),SAT,0.7786388397216797,29,13,14,1285
240,JW-OS,SAT,0.6200082302093506,13,0,0,716
240,DLCS,SAT,0.8066458702087402,29,13,14,1241
240,HERO,SAT,0.5474019050598145,3,0,0,726
241,DLIS(True),SAT,0.5559840202331543,0,0,0,729
241,DLIS(False),SAT,0.875471830368042,0,0,0,729
241,JW-OS,SAT,0.635667085647583,0,0,0,729
241,DLCS,SAT,0.6228511333465576,0,0,0,729
241,HERO,SAT,0.425778865814209,0,0,0,729
242,DLIS(True),SAT,0.4225327968597412,0,0,0,729
242,DLIS(False),SAT,0.5676989555358887,0,0,0,729
242,JW-OS,SAT,0.6106717586517334,0,0,0,729
242,DLCS,SAT,0.5683941841125488,0,0,0,729
242,HERO,SAT,0.3479139804840088,0,0,0,729
243,DLIS(True),SAT,0.4101128578186035,4,0,0,725
243,DLIS(False),SAT,0.7373600006103516,38,10,11,1222
243,JW-OS,SAT,1.603036880493164,173,81,84,3352
243,DLCS,SAT,1.342499017715454,165,76,79,3063
243,HERO,SAT,0.3298158645629883,3,0,1,733
244,DLIS(True),SAT,0.82293701171875,32,14,16,2010
244,DLIS(False),SAT,0.8943889141082764,99,38,39,1919
244,JW-OS,SAT,1.3269789218902588,135,57,59,2696
244,DLCS,SAT,1.0368218421936035,104,41,42,2216
244,HERO,SAT,0.3629288673400879,5,0,2,847
245,DLIS(True),SAT,0.4506051540374756,9,3,4,964
245,DLIS(False),SAT,3.8124988079071045,573,273,281,9871
245,JW-OS,SAT,4.095659017562866,537,252,259,8997
245,DLCS,SAT,3.7251410484313965,515,242,251,8802
245,HERO,SAT,0.35645127296447754,13,0,4,916
246,DLIS(True),SAT,0.5497989654541016,15,4,6,1056
246,DLIS(False),SAT,1.9404633045196533,240,106,108,4798
246,JW-OS,SAT,3.5474071502685547,473,222,228,8094
246,DLCS,SAT,2.29784893989563,269,120,124,5504
246,HERO,SAT,0.4216618537902832,11,1,4,1047
247,DLIS(True),SAT,0.361130952835083,2,0,0,727
247,DLIS(False),SAT,0.49205899238586426,28,0,0,701
247,JW-OS,SAT,0.5376942157745361,38,6,7,798
247,DLCS,SAT,0.5217690467834473,36,5,6,808
247,HERO,SAT,0.332273006439209,6,1,2,762
248,DLIS(True),SAT,0.36034202575683594,0,0,0,729
248,DLIS(False),SAT,0.488231897354126,0,0,0,729
248,JW-OS,SAT,0.540905237197876,0,0,0,729
248,DLCS,SAT,0.5454299449920654,0,0,0,729
248,HERO,SAT,0.3012111186981201,0,0,0,729
249,DLIS(True),SAT,0.3468971252441406,0,0,0,729
249,DLIS(False),SAT,0.5031991004943848,0,0,0,729
249,JW-OS,SAT,0.5053892135620117,0,0,0,729
249,DLCS,SAT,0.4855167865753174,0,0,0,729
249,HERO,SAT,0.3005990982055664,0,0,0,729
250,DLIS(True),SAT,0.4619479179382324,11,0,3,898
250,DLIS(False),SAT,2.2625060081481934,303,141,146,5884
250,JW-OS,SAT,2.220792055130005,287,134,138,5333
250,DLCS,SAT,2.312150001525879,281,128,132,5914
250,HERO,SAT,0.3163869380950928,5,0,1,811
251,DLIS(True),SAT,0.3706676959991455,4,1,2,782
251,DLIS(False),SAT,0.7290141582489014,66,28,30,1447
251,JW-OS,SAT,0.7020349502563477,46,17,18,1228
251,DLCS,SAT,0.6067571640014648,43,15,16,1128
251,HERO,SAT,0.33011817932128906,6,1,2,791
252,DLIS(True),SAT,1.138981819152832,68,23,34,2812
252,DLIS(False),SAT,6.7498979568481445,923,442,455,16247
252,JW-OS,SAT,2.934979200363159,352,162,166,6201
252,DLCS,SAT,2.313369035720825,313,140,144,5786
252,HERO,SAT,0.2982218265533447,5,0,0,724
253,DLIS(True),SAT,0.3488481044769287,0,0,0,729
253,DLIS(False),SAT,0.4674491882324219,0,0,0,729
253,JW-OS,SAT,0.49558281898498535,0,0,0,729
253,DLCS,SAT,0.48822021484375,0,0,0,729
253,HERO,SAT,0.29305195808410645,0,0,0,729
254,DLIS(True),SAT,0.36301279067993164,3,0,1,813
254,DLIS(False),SAT,2.346108913421631,393,185,192,6300
254,JW-OS,SAT,2.2643778324127197,271,127,131,5223
254,DLCS,SAT,1.9094529151916504,255,115,119,4705
254,HERO,SAT,0.40778422355651855,22,4,7,1029
255,DLIS(True),SAT,0.38423609733581543,2,0,1,744
255,DLIS(False),SAT,0.46239519119262695,7,0,0,722
255,JW-OS,SAT,0.5516071319580078,8,0,1,741
255,DLCS,SAT,0.576653242111206,8,0,1,741
255,HERO,SAT,0.3321840763092041,1,0,0,728
256,DLIS(True),SAT,0.42177295684814453,8,1,3,942
256,DLIS(False),SAT,1.0996830463409424,143,63,68,2638
256,JW-OS,SAT,1.6558709144592285,202,92,99,3497
256,DLCS,SAT,1.370060920715332,171,78,83,3181
256,HERO,SAT,0.3687736988067627,5,0,2,767
257,DLIS(True),SAT,0.3713688850402832,0,0,0,729
257,DLIS(False),SAT,0.4960923194885254,0,0,0,729
257,JW-OS,SAT,0.5562460422515869,0,0,0,729
257,DLCS,SAT,0.5098059177398682,0,0,0,729
257,HERO,SAT,0.3042128086090088,0,0,0,729
258,DLIS(True),SAT,0.3395371437072754,0,0,0,729
258,DLIS(False),SAT,0.5047309398651123,0,0,0,729
258,JW-OS,SAT,0.5056161880493164,0,0,0,729
258,DLCS,SAT,0.5082671642303467,0,0,0,729
258,HERO,SAT,0.2956361770629883,0,0,0,729
259,DLIS(True),SAT,1.449415922164917,60,18,28,2111
259,DLIS(False),SAT,3.7247519493103027,537,249,259,8617
259,JW-OS,SAT,5.023005962371826,741,351,366,11911
259,DLCS,SAT,3.707684278488159,612,283,299,10111
259,HERO,SAT,0.7686619758605957,80,22,39,2866
260,DLIS(True),SAT,1.1469218730926514,81,26,40,2734
260,DLIS(False),SAT,9.166491985321045,1725,833,858,24682
260,JW-OS,SAT,9.68130612373352,1673,792,815,23887
260,DLCS,SAT,9.956686019897461,1657,797,822,24759
260,HERO,SAT,0.572429895401001,33,10,14,1560
261,DLIS(True),SAT,0.38823676109313965,6,0,0,723
261,DLIS(False),SAT,0.6904239654541016,41,15,16,1162
261,JW-OS,SAT,0.6891729831695557,40,15,16,1095
261,DLCS,SAT,0.6311297416687012,36,12,13,1142
261,HERO,SAT,0.3242838382720947,5,0,1,771
262,DLIS(True),SAT,0.4840121269226074,13,3,6,1100
262,DLIS(False),SAT,2.769407033920288,443,205,214,7547
262,JW-OS,SAT,1.8758070468902588,234,100,105,4272
262,DLCS,SAT,3.5292370319366455,531,246,257,9044
262,HERO,SAT,0.6918070316314697,46,17,23,2173
263,DLIS(True),SAT,0.5204269886016846,18,3,8,1176
263,DLIS(False),SAT,0.65848708152771,91,23,25,1301
263,JW-OS,SAT,1.0221529006958008,112,41,43,1967
263,DLCS,SAT,1.2360141277313232,185,77,81,2614
263,HERO,SAT,0.5185449123382568,38,11,19,1551
264,DLIS(True),SAT,0.3738529682159424,0,0,0,729
264,DLIS(False),SAT,0.5222930908203125,0,0,0,729
264,JW-OS,SAT,0.5481832027435303,0,0,0,729
264,DLCS,SAT,0.5089972019195557,0,0,0,729
264,HERO,SAT,0.3065180778503418,0,0,0,729
265,DLIS(True),SAT,0.363508939743042,3,0,1,741
265,DLIS(False),SAT,0.6345679759979248,35,16,17,1279
265,JW-OS,SAT,0.6642858982086182,35,16,17,1210
265,DLCS,SAT,0.6582610607147217,31,14,15,1160
265,HERO,SAT,0.33997392654418945,3,0,1,735
266,DLIS(True),SAT,0.35297393798828125,0,0,0,729
266,DLIS(False),SAT,0.47438478469848633,0,0,0,729
266,JW-OS,SAT,0.5302858352661133,0,0,0,729
266,DLCS,SAT,0.48029088973999023,0,0,0,729
266,HERO,SAT,0.29701924324035645,0,0,0,729
267,DLIS(True),SAT,0.5019128322601318,12,3,5,1022
267,DLIS(False),SAT,1.365373134613037,126,54,55,3327
267,JW-OS,SAT,1.6659479141235352,203,84,88,3970
267,DLCS,SAT,1.2782740592956543,148,59,61,3059
267,HERO,SAT,0.3233809471130371,7,0,1,798
268,DLIS(True),SAT,0.389340877532959,5,0,1,809
268,DLIS(False),SAT,1.1610238552093506,81,38,39,2775
268,JW-OS,SAT,1.7554690837860107,168,80,83,4176
268,DLCS,SAT,1.5479741096496582,160,76,79,4017
268,HERO,SAT,0.4103121757507324,18,3,7,1248
269,DLIS(True),SAT,1.6856741905212402,125,49,61,4470
269,DLIS(False),SAT,3.5163002014160156,566,260,270,9696
269,JW-OS,SAT,4.0002570152282715,595,276,284,9991
269,DLCS,SAT,17.781028985977173,1417,672,696,25240
269,HERO,SAT,3.761370897293091,128,40,63,4478
270,DLIS(True),SAT,0.9194140434265137,8,2,4,945
270,DLIS(False),SAT,1.5363290309906006,76,33,34,1641
270,JW-OS,SAT,1.5668091773986816,72,31,32,1627
270,DLCS,SAT,2.6217641830444336,76,33,34,1629
270,HERO,SAT,1.1886239051818848,2,0,1,833
271,DLIS(True),SAT,0.9312210083007812,0,0,0,729
271,DLIS(False),SAT,1.3935680389404297,0,0,0,729
271,JW-OS,SAT,1.4783563613891602,0,0,0,729
271,DLCS,SAT,1.5777599811553955,0,0,0,729
271,HERO,SAT,0.8524050712585449,0,0,0,729
272,DLIS(True),SAT,1.0854461193084717,3,0,0,726
272,DLIS(False),SAT,1.825653076171875,37,13,14,1100
272,JW-OS,SAT,1.5308480262756348,40,14,15,1124
272,DLCS,SAT,1.0161552429199219,36,13,14,1072
272,HERO,SAT,0.4621460437774658,1,0,0,728
273,DLIS(True),SAT,0.608889102935791,6,1,3,855
273,DLIS(False),SAT,1.0689737796783447,58,26,27,1408
273,JW-OS,SAT,1.1543171405792236,55,23,24,1417
273,DLCS,SAT,1.2287232875823975,53,22,23,1373
273,HERO,SAT,0.5496180057525635,5,0,2,823
274,DLIS(True),SAT,0.7474792003631592,3,0,0,726
274,DLIS(False),SAT,1.1139311790466309,12,4,5,845
274,JW-OS,SAT,1.0456418991088867,11,3,4,832
274,DLCS,SAT,1.1054470539093018,12,4,5,837
274,HERO,SAT,0.7101719379425049,1,0,0,728
275,DLIS(True),SAT,0.7953011989593506,2,0,0,727
275,DLIS(False),SAT,1.5991339683532715,45,15,16,1168
275,JW-OS,SAT,1.8186540603637695,47,17,18,1217
275,DLCS,SAT,1.5330979824066162,41,14,15,1199
275,HERO,SAT,0.8356821537017822,7,1,3,867
276,DLIS(True),SAT,0.6557450294494629,0,0,0,729
276,DLIS(False),SAT,0.5704638957977295,0,0,0,729
276,JW-OS,SAT,0.7418351173400879,0,0,0,729
276,DLCS,SAT,0.9081020355224609,0,0,0,729
276,HERO,SAT,0.6870567798614502,0,0,0,729
277,DLIS(True),SAT,1.1537301540374756,16,3,6,1013
277,DLIS(False),SAT,6.1386542320251465,609,285,296,9703
277,JW-OS,SAT,6.890894174575806,482,227,235,7938
277,DLCS,SAT,6.04997706413269,492,229,238,8218
277,HERO,SAT,0.5746090412139893,3,0,0,726
278,DLIS(True),SAT,0.9833319187164307,13,4,6,1085
278,DLIS(False),SAT,1.4216630458831787,61,23,24,1379
278,JW-OS,SAT,1.5582420825958252,61,22,24,1375
278,DLCS,SAT,1.9311468601226807,58,23,24,1485
278,HERO,SAT,0.7833349704742432,3,0,1,792
279,DLIS(True),SAT,0.7992370128631592,0,0,0,729
279,DLIS(False),SAT,1.1192550659179688,0,0,0,729
279,JW-OS,SAT,0.8230621814727783,0,0,0,729
279,DLCS,SAT,0.9271800518035889,0,0,0,729
279,HERO,SAT,0.585515022277832,0,0,0,729
280,DLIS(True),SAT,0.6906900405883789,7,0,1,831
280,DLIS(False),SAT,1.1433076858520508,71,27,28,1489
280,JW-OS,SAT,1.325963020324707,71,28,29,1531
280,DLCS,SAT,1.056020975112915,66,25,26,1431
280,HERO,SAT,0.5826458930969238,9,3,4,975
281,DLIS(True),SAT,0.9167931079864502,25,7,11,1468
281,DLIS(False),SAT,4.520482063293457,296,138,142,5997
281,JW-OS,SAT,4.990885019302368,326,147,152,5671
281,DLCS,SAT,4.2406840324401855,188,79,82,3922
281,HERO,SAT,0.9031569957733154,5,0,2,899
282,DLIS(True),SAT,1.148603916168213,20,3,7,1174
282,DLIS(False),SAT,2.5232670307159424,136,44,46,2044
282,JW-OS,SAT,6.173497915267944,209,84,87,4002
282,DLCS,SAT,5.091817855834961,228,94,99,3765
282,HERO,SAT,0.66314697265625,8,0,2,906
283,DLIS(True),SAT,1.0589849948883057,30,4,10,1326
283,DLIS(False),SAT,6.96420693397522,680,323,338,12028
283,JW-OS,SAT,3.333757162094116,246,115,119,4285
283,DLCS,SAT,4.0271079540252686,266,126,130,5223
283,HERO,SAT,0.616767168045044,12,4,6,979
284,DLIS(True),SAT,0.6673169136047363,4,1,2,831
284,DLIS(False),SAT,1.1186089515686035,39,16,17,1207
284,JW-OS,SAT,1.4835970401763916,39,16,17,1188
284,DLCS,SAT,0.807405948638916,42,18,19,1293
284,HERO,SAT,0.4726560115814209,8,2,4,875
285,DLIS(True),SAT,0.697296142578125,2,0,1,788
285,DLIS(False),SAT,1.2094018459320068,28,8,10,1019
285,JW-OS,SAT,1.436352014541626,33,15,16,1112
285,DLCS,SAT,1.2836217880249023,27,12,13,1014
285,HERO,SAT,0.6159012317657471,1,0,0,728
286,DLIS(True),SAT,0.5742547512054443,0,0,0,729
286,DLIS(False),SAT,0.9892411231994629,0,0,0,729
286,JW-OS,SAT,1.000110149383545,0,0,0,729
286,DLCS,SAT,1.0984768867492676,0,0,0,729
286,HERO,SAT,0.5963962078094482,0,0,0,729
287,DLIS(True),SAT,0.8790140151977539,2,0,1,796
287,DLIS(False),SAT,1.2534279823303223,56,15,16,1188
287,JW-OS,SAT,1.6219618320465088,92,38,40,1738
287,DLCS,SAT,1.2208318710327148,67,26,27,1481
287,HERO,SAT,0.6622452735900879,1,0,0,728
288,DLIS(True),SAT,1.2364330291748047,13,3,6,1247
288,DLIS(False),SAT,11.529342889785767,872,420,433,13906
288,JW-OS,SAT,9.647253036499023,722,346,355,11583
288,DLCS,SAT,9.078324794769287,773,372,383,13749
288,HERO,SAT,0.7900922298431396,5,1,2,977
289,DLIS(True),SAT,0.8496568202972412,5,0,0,724
289,DLIS(False),SAT,4.227193117141724,238,108,113,4032
289,JW-OS,SAT,2.9831860065460205,117,51,53,2916
289,DLCS,SAT,3.169964075088501,183,81,85,3258
289,HERO,SAT,0.6491572856903076,4,0,1,787
290,DLIS(True),SAT,0.8230180740356445,0,0,0,729
290,DLIS(False),SAT,1.092242956161499,0,0,0,729
290,JW-OS,SAT,0.9304478168487549,0,0,0,729
290,DLCS,SAT,1.109278917312622,0,0,0,729
290,HERO,SAT,0.6206982135772705,0,0,0,729
291,DLIS(True),SAT,0.7902629375457764,5,0,0,724
291,DLIS(False),SAT,1.3016819953918457,51,22,23,1259
291,JW-OS,SAT,0.7827057838439941,21,7,8,946
291,DLCS,SAT,1.176048755645752,34,12,13,1111
291,HERO,SAT,0.661740779876709,1,0,0,728
292,DLIS(True),SAT,0.6514730453491211,2,0,0,727
292,DLIS(False),SAT,1.5121219158172607,71,30,31,1616
292,JW-OS,SAT,1.7132680416107178,68,29,30,1396
292,DLCS,SAT,1.658656120300293,65,27,28,1602
292,HERO,SAT,0.6628179550170898,2,0,0,727
293,DLIS(True),SAT,1.2654483318328857,22,6,8,1207
293,DLIS(False),SAT,26.485735177993774,1966,947,979,31873
293,JW-OS,SAT,23.026296138763428,1602,773,796,26835
293,DLCS,SAT,18.575779914855957,1261,609,627,20116
293,HERO,SAT,0.5649628639221191,6,0,2,760
294,DLIS(True),SAT,0.6543090343475342,0,0,0,729
294,DLIS(False),SAT,1.0141761302947998,0,0,0,729
294,JW-OS,SAT,1.1598339080810547,0,0,0,729
294,DLCS,SAT,1.1954350471496582,0,0,0,729
294,HERO,SAT,0.6595242023468018,0,0,0,729
295,DLIS(True),SAT,0.8134152889251709,2,0,1,768
295,DLIS(False),SAT,1.0872070789337158,16,6,7,890
295,JW-OS,SAT,1.0739750862121582,16,6,7,867
295,DLCS,SAT,1.0042550563812256,20,8,9,856
295,HERO,SAT,0.6981368064880371,6,0,2,771
296,DLIS(True),SAT,0.8925471305847168,0,0,0,729
296,DLIS(False),SAT,1.493077039718628,0,0,0,729
296,JW-OS,SAT,1.3255560398101807,0,0,0,729
296,DLCS,SAT,0.9836511611938477,0,0,0,729
296,HERO,SAT,0.8146309852600098,0,0,0,729
297,DLIS(True),SAT,0.7744688987731934,2,0,0,727
297,DLIS(False),SAT,1.081122636795044,59,25,27,1189
297,JW-OS,SAT,0.7849690914154053,50,22,23,1115
297,DLCS,SAT,1.0360016822814941,54,24,25,1112
297,HERO,SAT,0.49483799934387207,2,0,0,727
298,DLIS(True),SAT,0.821922779083252,6,2,3,862
298,DLIS(False),SAT,1.491896152496338,34,12,13,985
298,JW-OS,SAT,1.8400561809539795,36,13,14,994
298,DLCS,SAT,0.976111888885498,31,6,7,820
298,HERO,SAT,0.7428927421569824,2,0,1,766
299,DLIS(True),SAT,0.9320318698883057,18,4,8,1070
299,DLIS(False),SAT,2.5248289108276367,166,71,73,3331
299,JW-OS,SAT,3.4061758518218994,319,144,149,5151
299,DLCS,SAT,10.647246837615967,582,278,286,10933
299,HERO,SAT,0.6326687335968018,5,0,0,724
300,DLIS(True),SAT,0.768798828125,4,0,0,725
300,DLIS(False),SAT,9.628831148147583,582,284,290,11478
300,JW-OS,SAT,9.899240970611572,505,245,252,10493
300,DLCS,SAT,9.45015001296997,680,330,339,13913
300,HERO,SAT,0.5640559196472168,7,0,2,838
301,DLIS(True),SAT,0.5572340488433838,9,0,3,843
301,DLIS(False),SAT,0.7624802589416504,22,5,6,890
301,JW-OS,SAT,0.963068962097168,23,5,6,895
301,DLCS,SAT,0.8579599857330322,17,0,0,712
301,HERO,SAT,0.4726529121398926,1,0,0,728
302,DLIS(True),SAT,0.8933372497558594,14,5,6,1065
302,DLIS(False),SAT,10.607652187347412,771,372,382,14302
302,JW-OS,SAT,15.367655277252197,870,417,432,16152
302,DLCS,SAT,13.90428900718689,855,413,424,15173
302,HERO,SAT,0.7131791114807129,3,0,1,760
303,DLIS(True),SAT,0.7888619899749756,0,0,0,729
303,DLIS(False),SAT,0.7180747985839844,0,0,0,729
303,JW-OS,SAT,0.7969989776611328,0,0,0,729
303,DLCS,SAT,1.048624038696289,0,0,0,729
303,HERO,SAT,0.6904177665710449,0,0,0,729
304,DLIS(True),SAT,0.7392640113830566,2,0,0,727
304,DLIS(False),SAT,1.7301349639892578,87,36,39,1637
304,JW-OS,SAT,2.1659791469573975,88,41,43,1936
304,DLCS,SAT,1.2181918621063232,48,14,15,1080
304,HERO,SAT,0.7424790859222412,15,2,4,909
305,DLIS(True),SAT,0.7765161991119385,7,0,2,805
305,DLIS(False),SAT,1.5938808917999268,55,25,26,1635
305,JW-OS,SAT,1.5819971561431885,53,24,25,1523
305,DLCS,SAT,1.6833269596099854,48,22,23,1551
305,HERO,SAT,0.6685283184051514,4,0,0,725
306,DLIS(True),SAT,1.0128679275512695,17,4,7,1087
306,DLIS(False),SAT,5.978147029876709,479,231,239,8281
306,JW-OS,SAT,9.53229808807373,690,333,345,11451
306,DLCS,SAT,4.346905946731567,361,168,174,6057
306,HERO,SAT,0.9654977321624756,22,7,10,1254
307,DLIS(True),SAT,0.7705409526824951,3,0,1,751
307,DLIS(False),SAT,5.3728859424591064,423,202,209,7364
307,JW-OS,SAT,5.294434070587158,345,162,167,5972
307,DLCS,SAT,4.726633071899414,377,174,181,5946
307,HERO,SAT,0.7547237873077393,14,1,3,768
308,DLIS(True),SAT,0.8724842071533203,3,0,1,738
308,DLIS(False),SAT,1.2382960319519043,25,4,5,868
308,JW-OS,SAT,1.1785290241241455,22,4,5,868
308,DLCS,SAT,1.0986442565917969,25,3,4,764
308,HERO,SAT,0.7461650371551514,4,0,1,761
309,DLIS(True),SAT,0.7236621379852295,0,0,0,729
309,DLIS(False),SAT,1.034675121307373,0,0,0,729
309,JW-OS,SAT,1.121140956878662,0,0,0,729
309,DLCS,SAT,1.116912841796875,0,0,0,729
309,HERO,SAT,0.7620081901550293,0,0,0,729
310,DLIS(True),SAT,0.8495919704437256,3,0,1,747
310,DLIS(False),SAT,1.4595811367034912,38,13,14,1259
310,JW-OS,SAT,1.8312079906463623,69,29,30,1686
310,DLCS,SAT,1.862421989440918,66,28,29,1432
310,HERO,SAT,0.5971012115478516,1,0,0,728
311,DLIS(True),SAT,0.9017388820648193,6,0,2,803
311,DLIS(False),SAT,2.8138930797576904,162,66,69,2987
311,JW-OS,SAT,2.7938458919525146,185,83,86,3536
311,DLCS,SAT,2.8629980087280273,160,68,71,2968
311,HERO,SAT,0.6942043304443359,2,0,1,760
312,DLIS(True),SAT,0.8938660621643066,1,0,0,728
312,DLIS(False),SAT,2.005495071411133,86,37,38,2091
312,JW-OS,SAT,2.086670160293579,127,56,58,2417
312,DLCS,SAT,1.9890570640563965,75,27,28,1733
312,HERO,SAT,0.6856040954589844,2,0,0,727
313,DLIS(True),SAT,0.8473930358886719,0,0,0,729
313,DLIS(False),SAT,1.2338268756866455,0,0,0,729
313,JW-OS,SAT,1.1920230388641357,0,0,0,729
313,DLCS,SAT,1.034822940826416,0,0,0,729
313,HERO,SAT,0.7232892513275146,0,0,0,729
314,DLIS(True),SAT,0.7701530456542969,11,2,5,1045
314,DLIS(False),SAT,1.3335528373718262,65,21,22,1353
314,JW-OS,SAT,1.7616770267486572,74,29,30,1601
314,DLCS,SAT,1.7895169258117676,120,52,55,2151
314,HERO,SAT,0.5744819641113281,7,0,2,791
315,DLIS(True),SAT,0.8111000061035156,13,3,6,1049
315,DLIS(False),SAT,4.727282285690308,394,180,188,6066
315,JW-OS,SAT,4.371334075927734,300,126,133,4548
315,DLCS,SAT,3.248584270477295,180,77,80,3214
315,HERO,SAT,0.752251148223877,8,0,1,762
316,DLIS(True),SAT,0.9189610481262207,8,0,0,721
316,DLIS(False),SAT,4.211251258850098,230,103,107,3973
316,JW-OS,SAT,1.8658568859100342,83,23,26,1503
316,DLCS,SAT,4.0115368366241455,242,108,112,4076
316,HERO,SAT,0.7024178504943848,4,0,0,725
317,DLIS(True),SAT,0.7560451030731201,0,0,0,729
317,DLIS(False),SAT,1.0992612838745117,0,0,0,729
317,JW-OS,SAT,1.2705278396606445,0,0,0,729
317,DLCS,SAT,1.0605762004852295,0,0,0,729
317,HERO,SAT,0.6667687892913818,0,0,0,729
318,DLIS(True),SAT,0.8026962280273438,0,0,0,729
318,DLIS(False),SAT,1.122331142425537,0,0,0,729
318,JW-OS,SAT,1.123142957687378,0,0,0,729
318,DLCS,SAT,0.9445321559906006,0,0,0,729
318,HERO,SAT,0.6046609878540039,0,0,0,729
319,DLIS(True),SAT,0.9199540615081787,10,4,5,1044
319,DLIS(False),SAT,1.5284652709960938,91,40,43,1974
319,JW-OS,SAT,2.3928627967834473,162,75,79,3022
319,DLCS,SAT,1.9354119300842285,96,44,46,2183
319,HERO,SAT,0.7512357234954834,2,0,0,727
320,DLIS(True),SAT,1.2001569271087646,20,7,10,1290
320,DLIS(False),SAT,1.549926996231079,115,41,43,1778
320,JW-OS,SAT,2.2749221324920654,106,48,49,2101
320,DLCS,SAT,1.5793991088867188,125,41,43,1843
320,HERO,SAT,0.6147840023040771,5,0,1,814
321,DLIS(True),SAT,1.3293578624725342,30,10,15,1434
321,DLIS(False),SAT,4.0925891399383545,297,141,145,4972
321,JW-OS,SAT,2.562965154647827,159,68,70,3157
321,DLCS,SAT,3.6989669799804688,273,127,131,4493
321,HERO,SAT,0.8446500301361084,17,5,8,1250
322,DLIS(True),SAT,1.0476360321044922,21,6,10,1201
322,DLIS(False),SAT,7.282597064971924,597,290,297,10664
322,JW-OS,SAT,6.127893924713135,391,189,194,7814
322,DLCS,SAT,7.8243279457092285,592,286,294,10644
322,HERO,SAT,0.512315034866333,1,0,0,728
323,DLIS(True),SAT,1.7615411281585693,74,26,31,2277
323,DLIS(False),SAT,11.596895933151245,1071,515,535,17834
323,JW-OS,SAT,11.775139093399048,1016,489,506,17056
323,DLCS,SAT,7.27756404876709,734,345,358,11323
323,HERO,SAT,0.8979198932647705,35,9,15,1469
